fips code,county,sector,scc,pollutant desc,total emissions,emissions uom
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Arsenic,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Acenaphthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Sulfate Portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Propionaldehyde,1.541358e-08,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Nickel,7.8011e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Cadmium,1.199414e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,PM10 Primary (Filt + Cond),9.801872e-10,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008615,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008615,Lead,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008615,Fluorene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008615,PM2.5 Filterable,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,Sulfur Dioxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,"Benzo(g,h,i)Fluoranthene",0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,"1,3-Butadiene",290.17,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Benzo[a]Pyrene,2.78462,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Ammonia,0.3378351,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Nitrate portion of PM2.5-PRI,0.0173145,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Organic Carbon portion of PM2.5-PRI,4.81344,TON
36081,Queens,Fuel Comb - Residential - Other,2104002000,Anthracene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Chrysene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Formaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,2-Chloroacetophenone,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008100,1-Methylnaphthalene,5.16826e-09,LB
36061,New York,Fuel Comb - Residential - Wood,2104008100,Acetophenone,1.901534e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Fluoranthene,6.64354e-12,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Formaldehyde,2.53762e-09,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Acenaphthene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008530,Acetophenone,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Propionaldehyde,1.469482e-07,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Manganese,5.695696e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Acetaldehyde,9.8196e-07,LB
36085,Richmond,Fuel Comb - Residential - Natural Gas,2104006000,Nitrogen Oxides,620.1694,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,1-Methylnaphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Naphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Ammonia,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Sulfur Dioxide,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Arsenic,0.0,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Anthracene,0.0001928734,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Carbon Monoxide,0.3945137,TON
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Fluorene,0.223236,LB
36081,Queens,Fuel Comb - Residential - Oil,2104004000,PM2.5 Primary (Filt + Cond),53.18686,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008011,2-Methylnaphthalene,14.43502,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Ammonia,0.4603567,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104009000,Volatile Organic Compounds,8.212787,TON
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Benzene,10.68732,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,o-Xylene,1.022034e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,Acetophenone,2.20218e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,PM2.5 Primary (Filt + Cond),3.68578e-11,TON
36061,New York,Fuel Comb - Residential - Wood,2104008530,Phenol,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,2-Methylnaphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,o-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Ethyl Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Hydroquinone,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Acetophenone,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Cresol/Cresylic Acid (Mixed Isomers),5.75964e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Acenaphthylene,2.2813e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Mercury,1.842e-14,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Acetophenone,4.78336e-12,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Fluoranthene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Cresol/Cresylic Acid (Mixed Isomers),171.2312,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Ammonia,0.0850641,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,PM Condensible,0.04030279,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,PM10 Filterable,0.8172033,TON
36047,Kings,Fuel Comb - Residential - Other,2104002000,Benz[a]Anthracene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Acenaphthene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008630,PM10 Filterable,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008630,Sulfate Portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,PM10 Filterable,0.02413622,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,Benzo[k]Fluoranthene,0.00108954,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Benzene,3.16044,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Mercury,6.938787e-06,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Benzo[k]Fluoranthene,1.212378,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,"Indeno[1,2,3-c,d]Pyrene",0.00330454,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Acetaldehyde,7.7093,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,PM10 Filterable,0.8464744,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Nitrogen Oxides,0.8706338,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,PM2.5 Primary (Filt + Cond),3.217855,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,m-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Hydroquinone,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Toluene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,m-Xylene,7.359e-11,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,1-Methylnaphthalene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,m-Xylene,21.878,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008630,Carbon Monoxide,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,PM2.5 Filterable,0.02413622,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,"Benzo[g,h,i,]Perylene",0.00043025,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,2-Methylphenanthrene,0.01534834,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Lead,0.0013055184,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Arsenic,2.41562e-06,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Cadmium,0.0002929292,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Benzo[a]Pyrene,2.3315,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Mercury,0.003398682,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Acetophenone,8.09844,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Remaining PMFINE portion of PM2.5-PRI,3.12853,TON
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Chromium III,0.5423634,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Volatile Organic Compounds,0.5501115,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Carbon Monoxide,14.17216,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Anthracene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Formaldehyde,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Perylene,0.046213,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Ethylene Dichloride,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Methyl Bromide,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Acetophenone,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Carbon Monoxide,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Catechol,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Nickel,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,o-Xylene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Ethylene Dibromide,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,2-Chloroacetophenone,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Cyanide,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Chloroform,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Carbon Monoxide,0.0,TON
36081,Queens,Fuel Comb - Residential - Other,2104001000,Fluorene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Acetophenone,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Nitrogen Oxides,0.0,TON
36081,Queens,Fuel Comb - Residential - Other,2104001000,Sulfur Dioxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Ethyl Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Acrolein,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Phenanthrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,Sulfate Portion of PM2.5-PRI,0.023323,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104011000,Organic Carbon portion of PM2.5-PRI,0.520911,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Propionaldehyde,87.5768,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Pyrene,0.64223,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Acenaphthylene,6.38796,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,PM2.5 Filterable,1.202629,TON
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Acrolein,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,m-Xylene,9.19876e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Sulfate Portion of PM2.5-PRI,2.03e-14,TON
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,Ammonia,246.6204,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Nitrogen Oxides,0.03462267,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Volatile Organic Compounds,0.2516802,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Methylchrysene,0.0223794,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Benzene,128.1166,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Elemental Carbon portion of PM2.5-PRI,0.0685852,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008530,"1,3-Butadiene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Toluene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Phenol,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Fluoranthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Formaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Cadmium,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Fluorene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,"Benzo(g,h,i)Fluoranthene",0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Acenaphthylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,1-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Volatile Organic Compounds,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008500,Acenaphthylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008500,Arsenic,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008500,Organic Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Toluene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Manganese,0.003302661,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Acetophenone,0.1969254,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,PM2.5 Primary (Filt + Cond),0.1187461,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Ethylene Dichloride,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Phenol,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Hexane,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Formaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Naphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Sulfate Portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Volatile Organic Compounds,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Chrysene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Fluorene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,PM Condensible,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,PM2.5 Primary (Filt + Cond),0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Ethyl Benzene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Perylene,0.0062331,LB
36061,New York,Fuel Comb - Residential - Other,2104007000,Fluoranthene,0.00308524,LB
36061,New York,Fuel Comb - Residential - Other,2104007000,Remaining PMFINE portion of PM2.5-PRI,0.0592749,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,"Indeno[1,2,3-c,d]Pyrene",0.1531138,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Selenium,150.75266,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Acenaphthene,1.509674,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Fluoranthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Lead,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Phenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Naphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,2-Methylnaphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008612,PM10 Filterable,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Fluorene,1.934252e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,PM2.5 Filterable,7.57393e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Fluorene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,o-Xylene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,"1,3-Butadiene",0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Ethyl Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Nickel,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Acetaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Phenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,o-Xylene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Nitrate portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Nitrogen Oxides,0.4571078,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008614,o-Xylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,PM10 Filterable,0.0,TON
36081,Queens,Fuel Comb - Residential - Natural Gas,2104006000,Fluorene,0.156531,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Hydrochloric Acid,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Selenium,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Organic Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Other,2104001000,Tetrachloroethylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Cadmium,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Carbon Monoxide,4.609463,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008031,PM2.5 Primary (Filt + Cond),0.7179716,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Sulfate Portion of PM2.5-PRI,0.00294368,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,Sulfur Dioxide,0.4848068,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,Fluorene,0.00474664,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Acrolein,19.23382,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Naphthalene,45.56,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Pyrene,0.000578516,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Acenaphthylene,0.00575422,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,2-Methylphenanthrene,0.000575422,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Organic Carbon portion of PM2.5-PRI,0.00140264,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Sulfate Portion of PM2.5-PRI,0.000474199,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Volatile Organic Compounds,0.3380782,TON
36061,New York,Fuel Comb - Residential - Oil,2104011000,Phenanthrene,0.027316,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Volatile Organic Compounds,0.9083984,TON
36061,New York,Fuel Comb - Residential - Wood,2104009000,Acenaphthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104009000,Nitrogen Oxides,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,"1,3-Butadiene",5.75414,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Formaldehyde,57.2954,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Propionaldehyde,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Benzene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Naphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Benzo[k]Fluoranthene,0.01039586,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Acenaphthylene,0.331186,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Acetaldehyde,30.341,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,o-Xylene,0.322284,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Acetophenone,0.0694424,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,2-Methylphenanthrene,9.66246e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Acetophenone,2.026e-09,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,2-Methylphenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Naphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,o-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Acetophenone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104007000,Pyrene,0.00469458,LB
36005,Bronx,Fuel Comb - Residential - Other,2104007000,Organic Carbon portion of PM2.5-PRI,0.0940665,TON
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,Benzene,76.0588,LB
36081,Queens,Fuel Comb - Residential - Oil,2104011000,Acetaldehyde,9.54918,LB
36061,New York,Fuel Comb - Residential - Wood,2104008500,Carbon Monoxide,0.0,TON
