state,state_abbr,county,year,is_partial_year,num_active_units,total_co2_mass_tons,total_so2_mass_tons,total_nox_mass_tons,total_gross_load_mwh,total_heat_input_mmbtu,co2_rate_tons_per_mwh,so2_rate_tons_per_mwh,nox_rate_tons_per_mwh,pct_heatinput_coal,pct_heatinput_natural_gas,pct_heatinput_oil,pct_heatinput_biomass_waste,pct_heatinput_other,pct_heatinput_unknown,so2_to_nox_ratio,co2_to_nox_ratio,co2_yoy_pct_change,so2_yoy_pct_change,nox_yoy_pct_change
Texas,TX,Ellis,2020,FALSE,7,2204391.217,11.128,326.401,4871932.75,37093085.589,0.45247,0.000002,0.000067,0,100,0,0,0,0,0.0341,6753.6289,,,
Texas,TX,Ellis,2021,FALSE,7,2347630.534,11.852,346.741,5209688.07,39503446.523,0.45063,0.000002,0.000067,0,100,0,0,0,0,0.0342,6770.5594,6.5,6.51,6.23
Texas,TX,Ellis,2022,FALSE,7,2923162.62,14.756,456.071,6539659.35,49187769.818,0.44699,0.000002,0.00007,0,100,0,0,0,0,0.0324,6409.4464,24.52,24.5,31.53
Texas,TX,Ellis,2023,FALSE,7,3071330.532,15.504,499.864,6909169.8,51681077.741,0.44453,0.000002,0.000072,0,100,0,0,0,0,0.031,6144.3323,5.07,5.07,9.6
Texas,TX,Ellis,2024,FALSE,7,3611844.55,18.235,561.658,8162567.85,60776239.621,0.44249,0.000002,0.000069,0,100,0,0,0,0,0.0325,6430.683,17.6,17.61,12.36
Texas,TX,Ellis,2025,FALSE,7,3921208.205,19.796,594.964,8707626.5,65981943.035,0.45032,0.000002,0.000068,0,100,0,0,0,0,0.0333,6590.6647,8.57,8.56,5.93
Texas,TX,Ellis,2026,TRUE,7,1750128.017,8.835,278.753,3864066.94,29449345.545,0.45292,0.000002,0.000072,0,100,0,0,0,0,0.0317,6278.4186,-55.37,-55.37,-53.15
Texas,TX,Fayette,2020,FALSE,7,10264282.87,912.582,5679.652,9440475.56,97992514.086,1.08726,0.000097,0.000602,99.7,0.3,0,0,0,0,0.1607,1807.2028,,,
Texas,TX,Fayette,2021,FALSE,7,12055449.465,1119.924,6512.108,11032898.35,115229660.603,1.09268,0.000102,0.00059,99.43,0.57,0,0,0,0,0.172,1851.2361,17.45,22.72,14.66
Texas,TX,Fayette,2022,FALSE,7,11584345.39,1152.256,6343.142,10525031.98,110817806.918,1.10065,0.000109,0.000603,99.24,0.76,0,0,0,0,0.1817,1826.2787,-3.91,2.89,-2.59
Texas,TX,Fayette,2023,FALSE,7,9298413.351,578.614,5368.411,8360514.5,89024688.111,1.11218,0.000069,0.000642,99.05,0.95,0,0,0,0,0.1078,1732.0606,-19.73,-49.78,-15.37
Texas,TX,Fayette,2024,FALSE,7,8618756.502,719.2,5289.102,7785295.15,82394117.183,1.10706,0.000092,0.000679,99.4,0.6,0,0,0,0,0.136,1629.5312,-7.31,24.3,-1.48
Texas,TX,Fayette,2025,FALSE,7,10184588.178,765.927,5843.248,9136964.93,97391937.435,1.11466,0.000084,0.00064,99.43,0.57,0,0,0,0,0.1311,1742.967,18.17,6.5,10.48
Texas,TX,Fayette,2026,TRUE,7,4978296.842,425.092,2945.013,4620194.82,47793210.529,1.07751,0.000092,0.000637,98.53,1.47,0,0,0,0,0.1443,1690.4159,-51.12,-44.5,-49.6
Texas,TX,Fort Bend,2020,FALSE,11,12969696.491,23873.278,4133.471,15393646.27,143190047.615,0.84254,0.001551,0.000269,74.45,25.55,0,0,0,0,5.7756,3137.7253,,,
Texas,TX,Fort Bend,2021,FALSE,10,16415741.659,33875.916,5787.772,18732538.46,173795936.653,0.87632,0.001808,0.000309,77.44,22.56,0,0,0,0,5.853,2836.2799,26.57,41.9,40.02
Texas,TX,Fort Bend,2022,FALSE,18,15218356.2,34144.193,5397.282,17799062.03,164900457.722,0.85501,0.001918,0.000303,72.58,27.42,0,0,0,0,6.3262,2819.6333,-7.29,0.79,-6.75
Texas,TX,Fort Bend,2023,FALSE,19,12681120.445,28506.724,5164.281,15480291.21,145299817.105,0.81918,0.001841,0.000334,69.46,30.54,0,0,0,0,5.52,2455.5442,-16.67,-16.51,-4.32
Texas,TX,Fort Bend,2024,FALSE,19,13741478.883,24146.139,7387.382,17355288.04,164324115.752,0.79177,0.001391,0.000426,65.67,34.33,0,0,0,0,3.2686,1860.1284,8.36,-15.3,43.05
Texas,TX,Fort Bend,2025,FALSE,19,17526496.511,35974.904,9308.968,21046851.48,200003768.759,0.83274,0.001709,0.000442,72.66,27.34,0,0,0,0,3.8645,1882.754,27.54,48.99,26.01
Texas,TX,Fort Bend,2026,TRUE,19,6579881.244,14110.573,3943.784,8109168.93,78293230.321,0.81141,0.00174,0.000486,69.44,30.56,0,0,0,0,3.5779,1668.4183,-62.46,-60.78,-57.63
Texas,TX,Freestone,2020,FALSE,4,2880402.058,14.541,716.696,7012863.8,48468395.127,0.41073,0.000002,0.000102,0,100,0,0,0,0,0.0203,4019.0012,,,
Texas,TX,Freestone,2021,FALSE,4,2427902.63,12.257,634.507,5931991.59,40853957.704,0.40929,0.000002,0.000107,0,100,0,0,0,0,0.0193,3826.4395,-15.71,-15.71,-11.47
Texas,TX,Freestone,2022,FALSE,4,2680229.654,13.53,692.348,6550737.27,45099975.335,0.40915,0.000002,0.000106,0,100,0,0,0,0,0.0195,3871.2174,10.39,10.39,9.12
Texas,TX,Freestone,2023,FALSE,4,3143007.486,15.867,790.889,7765041.24,52887274.418,0.40476,0.000002,0.000102,0,100,0,0,0,0,0.0201,3974.0185,17.27,17.27,14.23
Texas,TX,Freestone,2024,FALSE,4,2829455.372,14.283,719.084,7032219.08,47611092.026,0.40236,0.000002,0.000102,0,100,0,0,0,0,0.0199,3934.8051,-9.98,-9.98,-9.08
Texas,TX,Freestone,2025,FALSE,4,2696823.948,13.615,677.616,6644182.39,45379398.542,0.40589,0.000002,0.000102,0,100,0,0,0,0,0.0201,3979.8705,-4.69,-4.68,-5.77
Texas,TX,Freestone,2026,TRUE,4,1040112.002,5.25,264.393,2516526.36,17501945.176,0.41331,0.000002,0.000105,0,100,0,0,0,0,0.0199,3933.962,-61.43,-61.44,-60.98
Texas,TX,Galveston,2020,FALSE,12,4071594.183,96.159,787.941,3927817.26,68523702.124,1.0366,0.000024,0.000201,0,100,0,0,0,0,0.122,5167.3846,,,
Texas,TX,Galveston,2021,FALSE,22,4206999.789,72.481,839.171,4018085.74,70805276.452,1.04702,0.000018,0.000209,0,100,0,0,0,0,0.0864,5013.2807,3.33,-24.62,6.5
Texas,TX,Galveston,2022,FALSE,22,4221340.794,70.986,873.398,4222560.54,71045619.523,0.99971,0.000017,0.000207,0,100,0,0,0,0,0.0813,4833.2384,0.34,-2.06,4.08
Texas,TX,Galveston,2023,FALSE,22,4414523.353,68.294,968.385,4943900.41,74307271.025,0.89292,0.000014,0.000196,0,100,0,0,0,0,0.0705,4558.6449,4.58,-3.79,10.88
Texas,TX,Galveston,2024,FALSE,22,4633570.706,72.954,933.671,4865695.36,77974809.701,0.95229,0.000015,0.000192,0,100,0,0,0,0,0.0781,4962.7446,4.96,6.82,-3.58
Texas,TX,Galveston,2025,FALSE,22,4550423.35,71.063,1017.764,4613414.19,76569390.308,0.98635,0.000015,0.000221,0,100,0,0,0,0,0.0698,4471.0005,-1.79,-2.59,9.01
Texas,TX,Galveston,2026,TRUE,22,1756321.012,23.952,273.759,1295271.74,29553407.278,1.35595,0.000018,0.000211,0,100,0,0,0,0,0.0875,6415.5736,-61.4,-66.29,-73.1
Texas,TX,Goliad,2020,FALSE,1,3005980.887,8114.863,2031.158,2704811.72,28661161.895,1.11135,0.003,0.000751,100,0,0,0,0,0,3.9952,1479.9345,,,
Texas,TX,Goliad,2021,FALSE,1,3915408.878,10401.47,2742.207,3620282.09,37332278.804,1.08152,0.002873,0.000757,100,0,0,0,0,0,3.7931,1427.8313,30.25,28.18,35.01
Texas,TX,Goliad,2022,FALSE,1,3095292.173,8205.488,2273.81,2842669.73,29512741.381,1.08887,0.002887,0.0008,100,0,0,0,0,0,3.6087,1361.28,-20.95,-21.11,-17.08
Texas,TX,Goliad,2023,FALSE,1,3013749.179,9577.27,2121.567,2851065.68,28735198.007,1.05706,0.003359,0.000744,100,0,0,0,0,0,4.5142,1420.5298,-2.63,16.72,-6.7
Texas,TX,Goliad,2024,FALSE,1,3111550.307,8257.112,2152.417,2834810.45,29667702.529,1.09762,0.002913,0.000759,100,0,0,0,0,0,3.8362,1445.6076,3.25,-13.78,1.45
Texas,TX,Goliad,2025,FALSE,1,3619755.452,10401.651,2510.179,3324035.7,34513288.674,1.08896,0.003129,0.000755,100,0,0,0,0,0,4.1438,1442.0308,16.33,25.97,16.62
Texas,TX,Goliad,2026,TRUE,1,1410210.186,4179.453,910.461,1280909.81,13445946.006,1.10094,0.003263,0.000711,100,0,0,0,0,0,4.5905,1548.8969,-61.04,-59.82,-63.73
Texas,TX,Grayson,2020,FALSE,2,1132914.982,5.719,63.763,2783416.57,19063492.143,0.40702,0.000002,0.000023,0,100,0,0,0,0,0.0897,17767.5922,,,
Texas,TX,Grayson,2021,FALSE,2,997911.552,5.038,57.753,2364353.45,16791801.856,0.42207,0.000002,0.000024,0,100,0,0,0,0,0.0872,17278.9561,-11.92,-11.91,-9.43
Texas,TX,Grayson,2022,FALSE,2,1410827.459,7.122,83.931,3316499.06,23739918.043,0.4254,0.000002,0.000025,0,100,0,0,0,0,0.0849,16809.3727,41.38,41.37,45.33
Texas,TX,Grayson,2023,FALSE,2,1364133.573,6.886,81.43,3207532.88,22954257.78,0.42529,0.000002,0.000025,0,100,0,0,0,0,0.0846,16752.2237,-3.31,-3.31,-2.98
Texas,TX,Grayson,2024,FALSE,2,1660870.284,8.384,98.713,3926231.92,27947206.821,0.42302,0.000002,0.000025,0,100,0,0,0,0,0.0849,16825.2437,21.75,21.75,21.22
Texas,TX,Grayson,2025,FALSE,2,1382092.927,6.977,81.57,3220663.33,23256406.834,0.42913,0.000002,0.000025,0,100,0,0,0,0,0.0855,16943.6426,-16.79,-16.78,-17.37
Texas,TX,Grayson,2026,TRUE,2,603864.415,3.048,36.255,1408683.07,10161185.888,0.42867,0.000002,0.000026,0,100,0,0,0,0,0.0841,16656.0313,-56.31,-56.31,-55.55
Texas,TX,Gregg,2020,FALSE,1,101321.453,1.705,102.832,141423.6,1704954.682,0.71644,0.000012,0.000727,0,100,0,0,0,0,0.0166,985.3105,,,
Texas,TX,Gregg,2021,FALSE,1,125771.455,2.116,124.42,197759.33,2116371.699,0.63598,0.000011,0.000629,0,100,0,0,0,0,0.017,1010.862,24.13,24.11,20.99
Texas,TX,Gregg,2022,FALSE,1,229033.095,1.156,254.653,383848.84,3853951.531,0.59668,0.000003,0.000663,0,100,0,0,0,0,0.0045,899.3929,82.1,-45.37,104.67
Texas,TX,Gregg,2023,FALSE,1,301381.902,1.522,374.358,501603.96,5071367.391,0.60084,0.000003,0.000746,0,100,0,0,0,0,0.0041,805.0633,31.59,31.66,47.01
Texas,TX,Gregg,2024,FALSE,1,212257.496,1.072,215.663,342972.78,3571634.995,0.61888,0.000003,0.000629,0,100,0,0,0,0,0.005,984.2091,-29.57,-29.57,-42.39
Texas,TX,Gregg,2025,FALSE,1,353424.104,1.784,370.474,580264.62,5947041.352,0.60907,0.000003,0.000638,0,100,0,0,0,0,0.0048,953.9782,66.51,66.42,71.78
Texas,TX,Gregg,2026,TRUE,1,186073.3,0.939,188.717,305192.63,3131101.884,0.60969,0.000003,0.000618,0,100,0,0,0,0,0.005,985.9912,-47.35,-47.37,-49.06
Texas,TX,Grimes,2020,FALSE,3,1609632.521,8.127,493.736,3772668.68,27085063.826,0.42666,0.000002,0.000131,0,100,0,0,0,0,0.0165,3260.1077,,,
Texas,TX,Grimes,2021,FALSE,3,1137919.512,5.745,363.968,2624422.73,19147701.474,0.43359,0.000002,0.000139,0,100,0,0,0,0,0.0158,3126.4274,-29.31,-29.31,-26.28
Texas,TX,Grimes,2022,FALSE,3,1879121.901,9.486,605.295,4407576.41,31619804.943,0.42634,0.000002,0.000137,0,100,0,0,0,0,0.0157,3104.4729,65.14,65.12,66.3
Texas,TX,Grimes,2023,FALSE,3,1830775.605,9.242,632.173,4269599.22,30806372.477,0.42879,0.000002,0.000148,0,100,0,0,0,0,0.0146,2896.0041,-2.57,-2.57,4.44
Texas,TX,Grimes,2024,FALSE,3,1853338.98,9.357,603.286,4396585.08,31186037.541,0.42154,0.000002,0.000137,0,100,0,0,0,0,0.0155,3072.0736,1.23,1.24,-4.57
Texas,TX,Grimes,2025,FALSE,3,1486198.444,7.503,488.56,3578144.06,25008153.7,0.41535,0.000002,0.000137,0,100,0,0,0,0,0.0154,3041.9978,-19.81,-19.81,-19.02
Texas,TX,Grimes,2026,TRUE,3,849851.42,4.291,274.067,2029679.21,14300344.199,0.41871,0.000002,0.000135,0,100,0,0,0,0,0.0157,3100.8893,-42.82,-42.81,-43.9
Texas,TX,Guadalupe,2020,FALSE,7,4588701.083,23.166,1069.084,10618523.01,77213853.247,0.43214,0.000002,0.000101,0,100,0,0,0,0,0.0217,4292.1801,,,
Texas,TX,Guadalupe,2021,FALSE,7,3845218.246,19.411,804.399,9277756.89,64703003.642,0.41446,0.000002,0.000087,0,100,0,0,0,0,0.0241,4780.2375,-16.2,-16.21,-24.76
Texas,TX,Guadalupe,2022,FALSE,7,4719638.712,23.826,1083.396,11300920.23,79416822.004,0.41763,0.000002,0.000096,0,100,0,0,0,0,0.022,4356.3376,22.74,22.74,34.68
Texas,TX,Guadalupe,2023,FALSE,7,4996973.883,25.227,1171.285,11877338.87,84083759.07,0.42071,0.000002,0.000099,0,100,0,0,0,0,0.0215,4266.2323,5.88,5.88,8.11
Texas,TX,Guadalupe,2024,FALSE,7,5009487.701,25.29,1185.882,11996999.06,84294430.233,0.41756,0.000002,0.000099,0,100,0,0,0,0,0.0213,4224.2716,0.25,0.25,1.25
Texas,TX,Guadalupe,2025,FALSE,7,4296351.025,21.691,957.529,10325689.41,72294782.229,0.41608,0.000002,0.000093,0,100,0,0,0,0,0.0227,4486.9148,-14.24,-14.23,-19.26
Texas,TX,Guadalupe,2026,TRUE,7,2288748.8,11.555,517.905,5556301.96,38512626.351,0.41192,0.000002,0.000093,0,100,0,0,0,0,0.0223,4419.2445,-46.73,-46.73,-45.91
Texas,TX,Hale,2020,FALSE,3,411895.363,2.08,82.607,733855.4,6930909.28,0.56128,0.000003,0.000113,0,100,0,0,0,0,0.0252,4986.2041,,,
Texas,TX,Hale,2021,FALSE,3,190795.241,0.963,40.609,324183.87,3210507.731,0.58854,0.000003,0.000125,0,100,0,0,0,0,0.0237,4698.3487,-53.68,-53.7,-50.84
Texas,TX,Hale,2022,FALSE,3,429652.559,2.169,91.654,722863.54,7229723.444,0.59438,0.000003,0.000127,0,100,0,0,0,0,0.0237,4687.7666,125.19,125.23,125.7
Texas,TX,Hale,2023,FALSE,3,541211.041,2.731,116.909,942939.36,9106896.534,0.57396,0.000003,0.000124,0,100,0,0,0,0,0.0234,4629.336,25.96,25.91,27.55
Texas,TX,Hale,2024,FALSE,3,709098.08,3.58,153.125,1268582.77,11932008.051,0.55897,0.000003,0.000121,0,100,0,0,0,0,0.0234,4630.8446,31.02,31.09,30.98
Texas,TX,Hale,2025,FALSE,3,567311.129,2.864,126.978,1000108.48,9546063.993,0.56725,0.000003,0.000127,0,100,0,0,0,0,0.0226,4467.7907,-20,-20,-17.08
Texas,TX,Hale,2026,TRUE,3,406717.879,2.053,85.621,719768.27,6843815.387,0.56507,0.000003,0.000119,0,100,0,0,0,0,0.024,4750.2117,-28.31,-28.32,-32.57
Texas,TX,Hardin,2020,FALSE,2,69936.379,0.353,18.032,92160,1176841.821,0.75886,0.000004,0.000196,0,100,0,0,0,0,0.0196,3878.4594,,,
Texas,TX,Hardin,2021,FALSE,2,19691.098,0.099,5.464,26306.38,331335.84,0.74853,0.000004,0.000208,0,100,0,0,0,0,0.0181,3603.7881,-71.84,-71.95,-69.7
Texas,TX,Hardin,2022,FALSE,2,89506.734,0.451,26.545,125379.2,1506156.636,0.71389,0.000004,0.000212,0,100,0,0,0,0,0.017,3371.8868,354.55,355.56,385.82
Texas,TX,Hardin,2023,FALSE,2,93943.5,0.474,23.461,129398.88,1580834.055,0.726,0.000004,0.000181,0,100,0,0,0,0,0.0202,4004.2411,4.96,5.1,-11.62
Texas,TX,Hardin,2024,FALSE,2,142902.745,0.722,35.62,197419.86,2404603.527,0.72385,0.000004,0.00018,0,100,0,0,0,0,0.0203,4011.8682,52.12,52.32,51.83
Texas,TX,Hardin,2025,FALSE,2,188567.19,0.952,47.571,259234.94,3173020.438,0.7274,0.000004,0.000184,0,100,0,0,0,0,0.02,3963.9106,31.95,31.86,33.55
Texas,TX,Hardin,2026,TRUE,2,40675.478,0.206,21.795,56168.08,684447.698,0.72417,0.000004,0.000388,0,100,0,0,0,0,0.0095,1866.2757,-78.43,-78.36,-54.18
Texas,TX,Harris,2020,FALSE,54,17105644.372,70.743,2533.744,33453550,294880935.311,0.51133,0.000002,0.000076,0,100,0,0,0,0,0.0279,6751.1336,,,
Texas,TX,Harris,2021,FALSE,63,17251373.632,71.144,3277.439,33886888.15,303358205.953,0.50909,0.000002,0.000097,0,100,0,0,0,0,0.0217,5263.675,0.85,0.57,29.35
Texas,TX,Harris,2022,FALSE,64,17385196.472,71.205,3211.337,34024720.38,305272564.619,0.51096,0.000002,0.000094,0,100,0,0,0,0,0.0222,5413.6942,0.78,0.09,-2.02
Texas,TX,Harris,2023,FALSE,64,17447452.043,76.426,2584.384,34179491.76,299910761.342,0.51047,0.000002,0.000076,0,100,0,0,0,0,0.0296,6751.1067,0.36,7.33,-19.52
Texas,TX,Harris,2024,FALSE,71,18982802.775,84.414,2335.202,37681819.36,322950148.873,0.50377,0.000002,0.000062,0,100,0,0,0,0,0.0361,8128.9768,8.8,10.45,-9.64
Texas,TX,Harris,2025,FALSE,72,18465925.709,77.41,2300.413,36361127.16,314033845.62,0.50785,0.000002,0.000063,0,100,0,0,0,0,0.0337,8027.2219,-2.72,-8.3,-1.49
Texas,TX,Harris,2026,TRUE,75,8502957.599,36.246,1069.575,16452316.75,144325482.972,0.51682,0.000002,0.000065,0,100,0,0,0,0,0.0339,7949.847,-53.95,-53.18,-53.51
Texas,TX,Harrison,2020,FALSE,5,5213272.905,1807.577,2674.112,7927579.84,68786496.239,0.65761,0.000228,0.000337,33.09,66.91,0,0,0,0,0.676,1949.5342,,,
Texas,TX,Harrison,2021,FALSE,5,5898794.003,3144.114,3505.13,8103602.05,73615347.811,0.72792,0.000388,0.000433,41.87,58.13,0,0,0,0,0.897,1682.9031,13.15,73.94,31.08
Texas,TX,Harrison,2022,FALSE,5,6217100.326,1259.948,3431.107,8388903.01,76645146.158,0.74111,0.00015,0.000409,43.86,56.14,0,0,0,0,0.3672,1811.9809,5.4,-59.93,-2.11
Texas,TX,Harrison,2023,FALSE,5,3921923.069,382.311,1376.214,6996413.93,58234467.239,0.56056,0.000055,0.000197,16.02,83.98,0,0,0,0,0.2778,2849.7916,-36.92,-69.66,-59.89
Texas,TX,Harrison,2024,FALSE,4,2948386.596,14.885,570.039,6210434.5,49612126.164,0.47475,0.000002,0.000092,0,100,0,0,0,0,0.0261,5172.2542,-24.82,-96.11,-58.58
Texas,TX,Harrison,2025,FALSE,4,2692143.959,13.592,587.212,5426940.64,45300349.187,0.49607,0.000003,0.000108,0,100,0,0,0,0,0.0231,4584.6201,-8.69,-8.69,3.01
Texas,TX,Harrison,2026,TRUE,4,1395588.99,7.047,315.903,2793590.54,23483516.987,0.49957,0.000003,0.000113,0,100,0,0,0,0,0.0223,4417.7769,-48.16,-48.15,-46.2
Texas,TX,Hays,2020,FALSE,4,1085662.021,5.482,154.397,2449591.16,18268292.329,0.4432,0.000002,0.000063,0,100,0,0,0,0,0.0355,7031.6264,,,
Texas,TX,Hays,2021,FALSE,4,1267332.953,6.398,187.624,2871714.18,21325285.895,0.44132,0.000002,0.000065,0,100,0,0,0,0,0.0341,6754.642,16.73,16.71,21.52
Texas,TX,Hays,2022,FALSE,4,1571188.256,7.931,198.531,3587661.07,26438254.415,0.43794,0.000002,0.000055,0,100,0,0,0,0,0.0399,7914.0701,23.98,23.96,5.81
Texas,TX,Hays,2023,FALSE,4,2103063.427,10.617,227.212,4802960.88,35388083.022,0.43787,0.000002,0.000047,0,100,0,0,0,0,0.0467,9255.9523,33.85,33.87,14.45
Texas,TX,Hays,2024,FALSE,4,2443840.359,12.337,300.634,5604132.05,41122211.588,0.43608,0.000002,0.000054,0,100,0,0,0,0,0.041,8128.9553,16.2,16.2,32.31
Texas,TX,Hays,2025,FALSE,4,2442922.076,12.332,313.818,5543619.01,41106939.913,0.44067,0.000002,0.000057,0,100,0,0,0,0,0.0393,7784.5187,-0.04,-0.04,4.39
Texas,TX,Hays,2026,TRUE,4,1097104.184,5.539,141.341,2494677.41,18460960.609,0.43978,0.000002,0.000057,0,100,0,0,0,0,0.0392,7762.1085,-55.09,-55.08,-54.96
Texas,TX,Henderson,2020,FALSE,1,37882.898,0.191,59.488,46693,637461.958,0.81132,0.000004,0.001274,0,100,0,0,0,0,0.0032,636.8158,,,
Texas,TX,Henderson,2021,FALSE,1,93318.242,0.471,183.48,113592.62,1570248.485,0.82152,0.000004,0.001615,0,100,0,0,0,0,0.0026,508.6017,146.33,146.6,208.43
Texas,TX,Henderson,2022,FALSE,1,60534.664,0.306,101.863,64491.85,1018635.572,0.93864,0.000005,0.001579,0,100,0,0,0,0,0.003,594.2753,-35.13,-35.03,-44.48
Texas,TX,Henderson,2023,FALSE,1,251395.385,1.269,518.463,339322.11,4230250.784,0.74088,0.000004,0.001528,0,100,0,0,0,0,0.0024,484.8859,315.29,314.71,408.98
Texas,TX,Henderson,2024,FALSE,1,291039.433,1.469,546.174,387205.54,4897325.497,0.75164,0.000004,0.001411,0,100,0,0,0,0,0.0027,532.8694,15.77,15.76,5.34
Texas,TX,Henderson,2025,FALSE,1,330629.935,1.669,557.623,443715.83,5563477.692,0.74514,0.000004,0.001257,0,100,0,0,0,0,0.003,592.9274,13.6,13.61,2.1
Texas,TX,Henderson,2026,TRUE,1,54677.198,0.276,99.736,73757.38,920055.055,0.74131,0.000004,0.001352,0,100,0,0,0,0,0.0028,548.2193,-83.46,-83.46,-82.11
Texas,TX,Hidalgo,2020,FALSE,6,3713492.18,18.747,713.956,9217923.74,62486739.582,0.40286,0.000002,0.000077,0,100,0,0,0,0,0.0263,5201.29,,,
Texas,TX,Hidalgo,2021,FALSE,6,3228554.456,16.299,654.033,7939868.49,54326676.176,0.40663,0.000002,0.000082,0,100,0,0,0,0,0.0249,4936.3785,-13.06,-13.06,-8.39
Texas,TX,Hidalgo,2022,FALSE,6,3529426.417,17.818,699.086,8694144.26,59389459.193,0.40595,0.000002,0.00008,0,100,0,0,0,0,0.0255,5048.6298,9.32,9.32,6.89
Texas,TX,Hidalgo,2023,FALSE,6,3011026.838,15.2,601.715,7422795.16,50666033.389,0.40565,0.000002,0.000081,0,100,0,0,0,0,0.0253,5004.0747,-14.69,-14.69,-13.93
Texas,TX,Hidalgo,2024,FALSE,6,2798512.204,14.129,555.86,6919014.79,47090377.079,0.40447,0.000002,0.00008,0,100,0,0,0,0,0.0254,5034.563,-7.06,-7.05,-7.62
Texas,TX,Hidalgo,2025,FALSE,6,2997680.734,15.134,632.321,7363498.03,50441996.867,0.4071,0.000002,0.000086,0,100,0,0,0,0,0.0239,4740.7578,7.12,7.11,13.76
Texas,TX,Hidalgo,2026,TRUE,6,1040307.824,5.252,244.987,2546853.38,17505160.149,0.40847,0.000002,0.000096,0,100,0,0,0,0,0.0214,4246.3797,-65.3,-65.3,-61.26
Texas,TX,Hood,2020,FALSE,8,3097656.523,15.638,402.116,7625068.73,52426610.941,0.40625,0.000002,0.000053,0,100,0,0,0,0,0.0389,7703.3904,,,
Texas,TX,Hood,2021,FALSE,8,3190231.336,16.105,705.932,7910506,54604810.013,0.40329,0.000002,0.000089,0,100,0,0,0,0,0.0228,4519.1765,2.99,2.99,75.55
Texas,TX,Hood,2022,FALSE,8,3563524.611,17.989,718.468,8839675.5,61048701.679,0.40313,0.000002,0.000081,0,100,0,0,0,0,0.025,4959.8933,11.7,11.7,1.78
Texas,TX,Hood,2023,FALSE,8,4237171.122,21.39,646.983,10550846.31,72780683.985,0.4016,0.000002,0.000061,0,100,0,0,0,0,0.0331,6549.1228,18.9,18.91,-9.95
Texas,TX,Hood,2024,FALSE,8,4056849,20.48,496.718,10031710.57,68960519.033,0.4044,0.000002,0.00005,0,100,0,0,0,0,0.0412,8167.3082,-4.26,-4.25,-23.23
Texas,TX,Hood,2025,FALSE,8,3563694.012,17.99,494.164,8842407.68,60867123.904,0.40302,0.000002,0.000056,0,100,0,0,0,0,0.0364,7211.5614,-12.16,-12.16,-0.51
Texas,TX,Hood,2026,TRUE,8,1657617.504,8.368,201.408,4054610.83,28142261.506,0.40882,0.000002,0.00005,0,100,0,0,0,0,0.0415,8230.1473,-53.49,-53.49,-59.24
Texas,TX,Howard,2020,FALSE,2,365478.925,1.851,378.034,642222.57,6149831.097,0.56908,0.000003,0.000589,0,100,0,0,0,0,0.0049,966.7885,,,
Texas,TX,Howard,2021,FALSE,2,158378.437,0.799,150.97,278995.51,2664976.077,0.56767,0.000003,0.000541,0,100,0,0,0,0,0.0053,1049.0722,-56.67,-56.83,-60.06
Texas,TX,Howard,2022,FALSE,2,113052.613,0.571,115.921,192531.49,1902370.126,0.58719,0.000003,0.000602,0,100,0,0,0,0,0.0049,975.2557,-28.62,-28.54,-23.22
Texas,TX,Howard,2023,FALSE,2,79604.271,0.402,87.828,104076.42,1339503.377,0.76486,0.000004,0.000844,0,100,0,0,0,0,0.0046,906.3655,-29.59,-29.6,-24.23
Texas,TX,Howard,2024,FALSE,2,102808.368,0.519,39.89,134301.06,1729922.063,0.76551,0.000004,0.000297,0,100,0,0,0,0,0.013,2577.2968,29.15,29.1,-54.58
Texas,TX,Howard,2025,FALSE,2,318046.085,1.605,70.544,427562.82,5351511.588,0.74386,0.000004,0.000165,0,100,0,0,0,0,0.0228,4508.4782,209.36,209.25,76.85
Texas,TX,Howard,2026,TRUE,2,229658.868,1.16,54.713,310419.14,3864483.619,0.73983,0.000004,0.000176,0,100,0,0,0,0,0.0212,4197.5192,-27.79,-27.73,-22.44
Texas,TX,Hunt,2020,FALSE,2,6443.4,0.032,8.296,7727.75,108269.125,0.8338,0.000004,0.001074,0,100,0,0,0,0,0.0039,776.6876,,,
Texas,TX,Hunt,2021,FALSE,2,20420.725,2.065,27.871,16783.75,304053.825,1.2167,0.000123,0.001661,0,100,0,0,0,0,0.0741,732.6872,216.92,6353.12,235.96
Texas,TX,Hunt,2022,FALSE,2,21697.9,0.923,33.445,24846.25,342697.625,0.87329,0.000037,0.001346,0,100,0,0,0,0,0.0276,648.7636,6.25,-55.3,20
Texas,TX,Hunt,2023,FALSE,2,28707,0.567,47.689,36454.75,470180.25,0.78747,0.000016,0.001308,0,100,0,0,0,0,0.0119,601.9627,32.3,-38.57,42.59
Texas,TX,Hunt,2024,FALSE,2,14007.175,0.524,21.4,13581,222047.925,1.03138,0.000039,0.001576,0,100,0,0,0,0,0.0245,654.5409,-51.21,-7.58,-55.13
Texas,TX,Hunt,2025,FALSE,2,8835.975,0.213,13.122,9129.75,145262.1,0.96782,0.000023,0.001437,0,100,0,0,0,0,0.0162,673.3711,-36.92,-59.35,-38.68
Texas,TX,Hunt,2026,TRUE,2,5093.15,0.487,6.65,4475.25,72471.4,1.13807,0.000109,0.001486,0,100,0,0,0,0,0.0732,765.8872,-42.36,128.64,-49.32
